Date,Product,Category,Price,Sales_Quantity,Revenue,Region,Customer_Rating
20-11-2023,Vivel Soap,Personal Care,273,217,59241,West,3.9
20-11-2023,ITC Master Chef Frozen Foods,Food,100,169,16900,West,4.8
20-11-2023,Engage Deodorants,Personal Care,275,458,125950,East,4.7
20-11-2023,Candyman Toffees,Food,90,338,30420,South,4
21-11-2023,Aashirvaad Atta,Food,45,181,8145,West,4.2
21-11-2023,Sunfeast Biscuits,Food,18,79,1422,West,4.9
21-11-2023,Bingo Chips,Food,246,584,143664,North,4
21-11-2023,Yippee Noodles,Food,81,865,70065,East,4.8
21-11-2023,Classmate Notebooks,Stationery,239,156,37284,West,4.7
21-11-2023,Fiama Shower Gel,Personal Care,272,612,166464,South,3.6
21-11-2023,Vivel Soap,Personal Care,184,201,36984,North,3.7
21-11-2023,ITC Master Chef Frozen Foods,Food,172,487,83764,North,4.4
21-11-2023,Engage Deodorants,Personal Care,247,248,61256,North,4.1
21-11-2023,Candyman Toffees,Food,285,288,82080,South,4
22-11-2023,Aashirvaad Atta,Food,229,815,186635,East,4.2
22-11-2023,Sunfeast Biscuits,Food,116,344,39904,West,4.2
22-11-2023,Bingo Chips,Food,260,643,167180,South,4.9
22-11-2023,Yippee Noodles,Food,21,258,5418,South,4.1
22-11-2023,Classmate Notebooks,Stationery,16,127,2032,South,4.4
22-11-2023,Fiama Shower Gel,Personal Care,296,732,216672,East,4.3
22-11-2023,Vivel Soap,Personal Care,91,944,85904,North,4.7
22-11-2023,ITC Master Chef Frozen Foods,Food,93,571,53103,South,4.5
22-11-2023,Engage Deodorants,Personal Care,125,539,67375,East,4.2
22-11-2023,Candyman Toffees,Food,100,102,10200,North,4
23-11-2023,Aashirvaad Atta,Food,213,605,128865,North,3.6
23-11-2023,Sunfeast Biscuits,Food,66,851,56166,South,3.6
23-11-2023,Bingo Chips,Food,189,542,102438,East,3.8
23-11-2023,Yippee Noodles,Food,298,420,125160,South,4.4
23-11-2023,Classmate Notebooks,Stationery,264,826,218064,East,3.6
23-11-2023,Fiama Shower Gel,Personal Care,230,213,48990,East,4
23-11-2023,Vivel Soap,Personal Care,229,733,167857,West,3.7
23-11-2023,ITC Master Chef Frozen Foods,Food,200,438,87600,South,3.7
23-11-2023,Engage Deodorants,Personal Care,115,893,102695,East,4.9
23-11-2023,Candyman Toffees,Food,74,524,38776,South,4.6
24-11-2023,Aashirvaad Atta,Food,75,566,42450,South,4.7
24-11-2023,Sunfeast Biscuits,Food,103,667,68701,North,4.5
24-11-2023,Bingo Chips,Food,88,261,22968,East,3.6
24-11-2023,Yippee Noodles,Food,277,710,196670,East,4.5
24-11-2023,Classmate Notebooks,Stationery,245,523,128135,South,4.4
24-11-2023,Fiama Shower Gel,Personal Care,177,242,42834,South,4.7
24-11-2023,Vivel Soap,Personal Care,20,104,2080,East,3.6
24-11-2023,ITC Master Chef Frozen Foods,Food,181,321,58101,South,4
24-11-2023,Engage Deodorants,Personal Care,155,992,153760,South,4.6
24-11-2023,Candyman Toffees,Food,236,235,55460,West,4.9
25-11-2023,Aashirvaad Atta,Food,143,884,126412,North,3.7
25-11-2023,Sunfeast Biscuits,Food,27,875,23625,West,4.7
25-11-2023,Bingo Chips,Food,36,117,4212,West,4
25-11-2023,Yippee Noodles,Food,118,123,14514,South,4.2
25-11-2023,Classmate Notebooks,Stationery,283,898,254134,East,4.6
25-11-2023,Fiama Shower Gel,Personal Care,295,427,125965,South,3.6
25-11-2023,Vivel Soap,Personal Care,116,702,81432,West,4.9
25-11-2023,ITC Master Chef Frozen Foods,Food,289,942,272238,East,3.8
25-11-2023,Engage Deodorants,Personal Care,70,986,69020,South,4.7
25-11-2023,Candyman Toffees,Food,60,613,36780,South,3.8
26-11-2023,Aashirvaad Atta,Food,17,418,7106,North,4.2
26-11-2023,Sunfeast Biscuits,Food,293,424,124232,North,3.7
26-11-2023,Bingo Chips,Food,71,111,7881,North,4.9
26-11-2023,Yippee Noodles,Food,289,600,173400,South,4.1
26-11-2023,Classmate Notebooks,Stationery,124,737,91388,North,4.9
26-11-2023,Fiama Shower Gel,Personal Care,172,836,143792,South,4.4
26-11-2023,Vivel Soap,Personal Care,182,836,152152,South,4.8
26-11-2023,ITC Master Chef Frozen Foods,Food,75,892,66900,South,4.9
26-11-2023,Engage Deodorants,Personal Care,76,502,38152,North,4.9
26-11-2023,Candyman Toffees,Food,187,980,183260,North,4.2
27-11-2023,Aashirvaad Atta,Food,211,733,154663,South,4.3
27-11-2023,Sunfeast Biscuits,Food,158,424,66992,North,4.7
27-11-2023,Bingo Chips,Food,38,824,31312,North,4
27-11-2023,Yippee Noodles,Food,288,402,115776,South,3.7
27-11-2023,Classmate Notebooks,Stationery,185,571,105635,West,4.5
27-11-2023,Fiama Shower Gel,Personal Care,227,224,50848,West,4.9
27-11-2023,Vivel Soap,Personal Care,15,70,1050,West,4.1
27-11-2023,ITC Master Chef Frozen Foods,Food,242,777,188034,South,4
27-11-2023,Engage Deodorants,Personal Care,53,140,7420,South,4.4
27-11-2023,Candyman Toffees,Food,102,516,52632,North,4.2
28-11-2023,Aashirvaad Atta,Food,92,382,35144,South,4.5
28-11-2023,Sunfeast Biscuits,Food,30,277,8310,East,4.4
28-11-2023,Bingo Chips,Food,117,463,54171,West,4.4
28-11-2023,Yippee Noodles,Food,59,656,38704,North,4.3
28-11-2023,Classmate Notebooks,Stationery,141,554,78114,West,4.9
28-11-2023,Fiama Shower Gel,Personal Care,22,52,1144,South,4.2
28-11-2023,Vivel Soap,Personal Care,233,224,52192,South,4.1
28-11-2023,ITC Master Chef Frozen Foods,Food,250,596,149000,North,4.2
28-11-2023,Engage Deodorants,Personal Care,222,459,101898,West,4.3
28-11-2023,Candyman Toffees,Food,173,868,150164,West,4.3
29-11-2023,Aashirvaad Atta,Food,125,101,12625,East,4.5
29-11-2023,Sunfeast Biscuits,Food,151,135,20385,West,4.9
29-11-2023,Bingo Chips,Food,247,59,14573,South,4.2
29-11-2023,Yippee Noodles,Food,27,647,17469,South,4.8
29-11-2023,Classmate Notebooks,Stationery,137,665,91105,South,3.7
29-11-2023,Fiama Shower Gel,Personal Care,15,902,13530,East,4.6
29-11-2023,Vivel Soap,Personal Care,290,444,128760,North,4.7
29-11-2023,ITC Master Chef Frozen Foods,Food,294,379,111426,North,4.6
29-11-2023,Engage Deodorants,Personal Care,119,758,90202,West,4.9
29-11-2023,Candyman Toffees,Food,35,823,28805,West,3.7
30-11-2023,Aashirvaad Atta,Food,277,124,34348,West,4.6
30-11-2023,Sunfeast Biscuits,Food,238,951,226338,West,4.1
30-11-2023,Bingo Chips,Food,224,732,163968,East,3.5
30-11-2023,Yippee Noodles,Food,135,816,110160,West,3.5
30-11-2023,Classmate Notebooks,Stationery,213,221,47073,North,4.3
30-11-2023,Fiama Shower Gel,Personal Care,200,347,69400,South,4
30-11-2023,Vivel Soap,Personal Care,214,922,197308,North,4.9
30-11-2023,ITC Master Chef Frozen Foods,Food,251,949,238199,South,4
30-11-2023,Engage Deodorants,Personal Care,53,500,26500,West,3.8
30-11-2023,Candyman Toffees,Food,266,578,153748,North,3.8
01-12-2023,Aashirvaad Atta,Food,210,108,22680,West,3.7
01-12-2023,Sunfeast Biscuits,Food,128,602,77056,East,4.6
01-12-2023,Bingo Chips,Food,276,569,157044,South,4.5
01-12-2023,Yippee Noodles,Food,190,965,183350,West,3.9
01-12-2023,Classmate Notebooks,Stationery,122,156,19032,North,3.9
01-12-2023,Fiama Shower Gel,Personal Care,129,196,25284,South,4.3
01-12-2023,Vivel Soap,Personal Care,112,685,76720,East,4.1
01-12-2023,ITC Master Chef Frozen Foods,Food,218,982,214076,South,4.1
01-12-2023,Engage Deodorants,Personal Care,118,938,110684,West,4.3
01-12-2023,Candyman Toffees,Food,114,469,53466,West,4.5
02-12-2023,Aashirvaad Atta,Food,297,818,242946,North,3.5
02-12-2023,Sunfeast Biscuits,Food,41,606,24846,West,4.2
02-12-2023,Bingo Chips,Food,175,365,63875,North,4.9
02-12-2023,Yippee Noodles,Food,270,112,30240,North,3.7
02-12-2023,Classmate Notebooks,Stationery,210,271,56910,South,5
02-12-2023,Fiama Shower Gel,Personal Care,226,245,55370,East,4.1
02-12-2023,Vivel Soap,Personal Care,144,283,40752,South,4.4
02-12-2023,ITC Master Chef Frozen Foods,Food,52,106,5512,South,3.7
02-12-2023,Engage Deodorants,Personal Care,219,633,138627,West,3.6
02-12-2023,Candyman Toffees,Food,115,214,24610,West,4.5
03-12-2023,Aashirvaad Atta,Food,162,628,101736,South,4.3
03-12-2023,Sunfeast Biscuits,Food,237,128,30336,South,4.5
03-12-2023,Bingo Chips,Food,255,321,81855,North,5
03-12-2023,Yippee Noodles,Food,125,484,60500,West,4.2
03-12-2023,Classmate Notebooks,Stationery,25,801,20025,East,3.5
03-12-2023,Fiama Shower Gel,Personal Care,112,333,37296,South,3.7
03-12-2023,Vivel Soap,Personal Care,287,934,268058,North,3.6
03-12-2023,ITC Master Chef Frozen Foods,Food,95,369,35055,East,4.7
03-12-2023,Engage Deodorants,Personal Care,88,747,65736,South,4.1
03-12-2023,Candyman Toffees,Food,72,125,9000,North,4.7
04-12-2023,Aashirvaad Atta,Food,90,922,82980,East,4.1
04-12-2023,Sunfeast Biscuits,Food,194,781,151514,South,4.5
04-12-2023,Bingo Chips,Food,163,806,131378,South,4.6
04-12-2023,Yippee Noodles,Food,56,640,35840,South,4.2
04-12-2023,Classmate Notebooks,Stationery,139,505,70195,East,4
04-12-2023,Fiama Shower Gel,Personal Care,271,293,79403,East,5
04-12-2023,Vivel Soap,Personal Care,46,703,32338,East,4
04-12-2023,ITC Master Chef Frozen Foods,Food,116,909,105444,North,3.8
04-12-2023,Engage Deodorants,Personal Care,92,983,90436,South,3.8
04-12-2023,Candyman Toffees,Food,224,330,73920,East,4.1
05-12-2023,Aashirvaad Atta,Food,298,393,117114,North,4.3
05-12-2023,Sunfeast Biscuits,Food,113,83,9379,South,4.3
05-12-2023,Bingo Chips,Food,188,641,120508,East,4.1
05-12-2023,Yippee Noodles,Food,72,609,43848,North,3.9
05-12-2023,Classmate Notebooks,Stationery,283,460,130180,West,4.6
05-12-2023,Fiama Shower Gel,Personal Care,189,833,157437,North,5
05-12-2023,Vivel Soap,Personal Care,291,589,171399,North,4.8
05-12-2023,ITC Master Chef Frozen Foods,Food,173,58,10034,East,4.1
05-12-2023,Engage Deodorants,Personal Care,85,294,24990,West,4.9
05-12-2023,Candyman Toffees,Food,259,618,160062,West,3.5
06-12-2023,Aashirvaad Atta,Food,93,105,9765,West,3.5
06-12-2023,Sunfeast Biscuits,Food,175,505,88375,North,4.4
06-12-2023,Bingo Chips,Food,195,127,24765,North,3.7
06-12-2023,Yippee Noodles,Food,261,64,16704,West,4.2
06-12-2023,Classmate Notebooks,Stationery,214,162,34668,North,4.4
06-12-2023,Fiama Shower Gel,Personal Care,195,908,177060,West,3.6
06-12-2023,Vivel Soap,Personal Care,120,50,6000,East,4.8
06-12-2023,ITC Master Chef Frozen Foods,Food,117,210,24570,West,3.7
06-12-2023,Engage Deodorants,Personal Care,219,200,43800,East,4.9
06-12-2023,Candyman Toffees,Food,227,79,17933,West,4.4
07-12-2023,Aashirvaad Atta,Food,48,289,13872,North,4.6
07-12-2023,Sunfeast Biscuits,Food,297,329,97713,West,4.5
07-12-2023,Bingo Chips,Food,62,117,7254,West,3.9
07-12-2023,Yippee Noodles,Food,258,160,41280,East,4.9
07-12-2023,Classmate Notebooks,Stationery,56,843,47208,West,3.9
07-12-2023,Fiama Shower Gel,Personal Care,221,636,140556,North,4.6
07-12-2023,Vivel Soap,Personal Care,220,542,119240,East,4.7
07-12-2023,ITC Master Chef Frozen Foods,Food,143,891,127413,South,4.3
07-12-2023,Engage Deodorants,Personal Care,37,973,36001,South,4.6
07-12-2023,Candyman Toffees,Food,123,124,15252,East,4.4
08-12-2023,Aashirvaad Atta,Food,24,280,6720,East,4.6
08-12-2023,Sunfeast Biscuits,Food,44,211,9284,East,4.7
08-12-2023,Bingo Chips,Food,28,841,23548,West,4.4
08-12-2023,Yippee Noodles,Food,191,984,187944,South,4.9
08-12-2023,Classmate Notebooks,Stationery,185,724,133940,South,4
08-12-2023,Fiama Shower Gel,Personal Care,56,305,17080,East,4
08-12-2023,Vivel Soap,Personal Care,130,468,60840,South,4
08-12-2023,ITC Master Chef Frozen Foods,Food,38,941,35758,South,4.8
08-12-2023,Engage Deodorants,Personal Care,198,921,182358,West,4.5
08-12-2023,Candyman Toffees,Food,45,931,41895,South,3.8
09-12-2023,Aashirvaad Atta,Food,132,644,85008,North,4.8
09-12-2023,Sunfeast Biscuits,Food,111,898,99678,West,4.1
09-12-2023,Bingo Chips,Food,57,618,35226,West,4.8
09-12-2023,Yippee Noodles,Food,276,848,234048,South,3.5
09-12-2023,Classmate Notebooks,Stationery,65,87,5655,South,4.1
09-12-2023,Fiama Shower Gel,Personal Care,103,443,45629,West,3.8
09-12-2023,Vivel Soap,Personal Care,240,57,13680,East,4.4
09-12-2023,ITC Master Chef Frozen Foods,Food,299,812,242788,North,3.7
09-12-2023,Engage Deodorants,Personal Care,96,765,73440,South,4.5
09-12-2023,Candyman Toffees,Food,250,972,243000,North,4.8
10-12-2023,Aashirvaad Atta,Food,265,843,223395,East,4
10-12-2023,Sunfeast Biscuits,Food,78,658,51324,North,4.7
10-12-2023,Bingo Chips,Food,17,855,14535,West,4.9
10-12-2023,Yippee Noodles,Food,76,735,55860,West,4.3
10-12-2023,Classmate Notebooks,Stationery,52,748,38896,North,3.7
10-12-2023,Fiama Shower Gel,Personal Care,48,781,37488,North,4.5
10-12-2023,Vivel Soap,Personal Care,86,517,44462,East,4.5
10-12-2023,ITC Master Chef Frozen Foods,Food,238,325,77350,South,4.3
10-12-2023,Engage Deodorants,Personal Care,118,687,81066,South,4.7
10-12-2023,Candyman Toffees,Food,155,813,126015,South,3.7
11-12-2023,Aashirvaad Atta,Food,81,268,21708,North,3.7
11-12-2023,Sunfeast Biscuits,Food,281,775,217775,West,4.8
11-12-2023,Bingo Chips,Food,75,864,64800,North,4.7
11-12-2023,Yippee Noodles,Food,174,939,163386,South,4.5
11-12-2023,Classmate Notebooks,Stationery,141,903,127323,East,3.7
11-12-2023,Fiama Shower Gel,Personal Care,237,723,171351,East,4.2
11-12-2023,Vivel Soap,Personal Care,234,307,71838,North,4.4
11-12-2023,ITC Master Chef Frozen Foods,Food,33,320,10560,South,4.7
11-12-2023,Engage Deodorants,Personal Care,215,951,204465,South,4.6
11-12-2023,Candyman Toffees,Food,285,932,265620,West,3.7
12-12-2023,Aashirvaad Atta,Food,48,997,47856,West,4
12-12-2023,Sunfeast Biscuits,Food,292,927,270684,East,4.9
12-12-2023,Bingo Chips,Food,83,496,41168,North,4.6
12-12-2023,Yippee Noodles,Food,219,165,36135,West,4.4
12-12-2023,Classmate Notebooks,Stationery,199,743,147857,East,4.2
12-12-2023,Fiama Shower Gel,Personal Care,32,154,4928,South,4.5
12-12-2023,Vivel Soap,Personal Care,298,607,180886,East,3.9
12-12-2023,ITC Master Chef Frozen Foods,Food,231,904,208824,North,3.5
12-12-2023,Engage Deodorants,Personal Care,87,371,32277,South,3.8
12-12-2023,Candyman Toffees,Food,265,503,133295,North,4.9
13-12-2023,Aashirvaad Atta,Food,36,563,20268,East,3.9
13-12-2023,Sunfeast Biscuits,Food,248,574,142352,South,3.7
13-12-2023,Bingo Chips,Food,65,279,18135,West,4.5
13-12-2023,Yippee Noodles,Food,80,771,61680,North,3.8
13-12-2023,Classmate Notebooks,Stationery,50,533,26650,North,4.2
13-12-2023,Fiama Shower Gel,Personal Care,93,95,8835,West,4.4
13-12-2023,Vivel Soap,Personal Care,16,894,14304,East,4.2
13-12-2023,ITC Master Chef Frozen Foods,Food,206,221,45526,West,4.1
13-12-2023,Engage Deodorants,Personal Care,87,977,84999,East,4.7
13-12-2023,Candyman Toffees,Food,129,330,42570,North,4.8
14-12-2023,Aashirvaad Atta,Food,27,344,9288,South,3.9
14-12-2023,Sunfeast Biscuits,Food,61,777,47397,North,4.7
14-12-2023,Bingo Chips,Food,261,935,244035,North,3.8
14-12-2023,Yippee Noodles,Food,210,810,170100,North,4.2
14-12-2023,Classmate Notebooks,Stationery,149,644,95956,East,4.1
14-12-2023,Fiama Shower Gel,Personal Care,257,944,242608,East,4.5
14-12-2023,Vivel Soap,Personal Care,73,57,4161,South,4.2
14-12-2023,ITC Master Chef Frozen Foods,Food,265,804,213060,North,3.8
14-12-2023,Engage Deodorants,Personal Care,207,143,29601,North,3.8
14-12-2023,Candyman Toffees,Food,24,739,17736,East,4.5
15-12-2023,Aashirvaad Atta,Food,113,855,96615,East,4.6
15-12-2023,Sunfeast Biscuits,Food,48,507,24336,East,4.1
15-12-2023,Bingo Chips,Food,241,88,21208,East,4.2
15-12-2023,Yippee Noodles,Food,56,85,4760,North,3.5
15-12-2023,Classmate Notebooks,Stationery,22,195,4290,North,3.5
15-12-2023,Fiama Shower Gel,Personal Care,237,803,190311,West,4.8
15-12-2023,Vivel Soap,Personal Care,52,805,41860,North,4.6
15-12-2023,ITC Master Chef Frozen Foods,Food,164,836,137104,South,3.9
15-12-2023,Engage Deodorants,Personal Care,108,665,71820,South,4
15-12-2023,Candyman Toffees,Food,121,502,60742,West,4.9
16-12-2023,Aashirvaad Atta,Food,148,897,132756,West,3.8
16-12-2023,Sunfeast Biscuits,Food,262,485,127070,South,5
16-12-2023,Bingo Chips,Food,81,312,25272,North,4.4
16-12-2023,Yippee Noodles,Food,71,520,36920,North,4.6
16-12-2023,Classmate Notebooks,Stationery,238,901,214438,South,4.3
16-12-2023,Fiama Shower Gel,Personal Care,88,584,51392,North,3.9
16-12-2023,Vivel Soap,Personal Care,182,825,150150,North,3.5
16-12-2023,ITC Master Chef Frozen Foods,Food,11,282,3102,South,4.5
16-12-2023,Engage Deodorants,Personal Care,117,325,38025,North,4.3
16-12-2023,Candyman Toffees,Food,81,844,68364,East,4.5
17-12-2023,Aashirvaad Atta,Food,92,814,74888,North,4
17-12-2023,Sunfeast Biscuits,Food,290,844,244760,South,4
17-12-2023,Bingo Chips,Food,116,597,69252,North,4.6
17-12-2023,Yippee Noodles,Food,168,314,52752,North,3.7
17-12-2023,Classmate Notebooks,Stationery,164,62,10168,South,4.8
17-12-2023,Fiama Shower Gel,Personal Care,94,841,79054,South,3.6
17-12-2023,Vivel Soap,Personal Care,18,435,7830,South,3.9
17-12-2023,ITC Master Chef Frozen Foods,Food,287,799,229313,East,4.8
17-12-2023,Engage Deodorants,Personal Care,90,405,36450,West,4
17-12-2023,Candyman Toffees,Food,54,370,19980,West,4.9
18-12-2023,Aashirvaad Atta,Food,245,752,184240,South,4.9
18-12-2023,Sunfeast Biscuits,Food,259,445,115255,West,4.2
18-12-2023,Bingo Chips,Food,142,922,130924,South,4.9
18-12-2023,Yippee Noodles,Food,125,354,44250,North,4.7
18-12-2023,Classmate Notebooks,Stationery,249,619,154131,North,4.1
18-12-2023,Fiama Shower Gel,Personal Care,35,458,16030,North,3.7
18-12-2023,Vivel Soap,Personal Care,271,72,19512,South,4.9
18-12-2023,ITC Master Chef Frozen Foods,Food,96,316,30336,East,4.5
18-12-2023,Engage Deodorants,Personal Care,277,499,138223,East,4.7
18-12-2023,Candyman Toffees,Food,45,450,20250,South,4
19-12-2023,Aashirvaad Atta,Food,111,824,91464,East,4.6
19-12-2023,Sunfeast Biscuits,Food,289,560,161840,South,3.7
19-12-2023,Bingo Chips,Food,259,883,228697,North,4.6
19-12-2023,Yippee Noodles,Food,22,907,19954,South,4.1
19-12-2023,Classmate Notebooks,Stationery,18,546,9828,North,4.9
19-12-2023,Fiama Shower Gel,Personal Care,49,924,45276,West,4.1
19-12-2023,Vivel Soap,Personal Care,117,294,34398,East,4.6
19-12-2023,ITC Master Chef Frozen Foods,Food,63,870,54810,South,3.9
19-12-2023,Engage Deodorants,Personal Care,131,493,64583,South,3.9
19-12-2023,Candyman Toffees,Food,202,465,93930,West,4
20-12-2023,Aashirvaad Atta,Food,158,195,30810,South,4.6
20-12-2023,Sunfeast Biscuits,Food,150,457,68550,East,4
20-12-2023,Bingo Chips,Food,120,669,80280,South,4.7
20-12-2023,Yippee Noodles,Food,23,183,4209,East,4.7
20-12-2023,Classmate Notebooks,Stationery,167,335,55945,South,3.7
20-12-2023,Fiama Shower Gel,Personal Care,103,618,63654,West,4.6
20-12-2023,Vivel Soap,Personal Care,107,65,6955,South,4.2
20-12-2023,ITC Master Chef Frozen Foods,Food,81,319,25839,West,4.2
20-12-2023,Engage Deodorants,Personal Care,77,242,18634,East,4.5
20-12-2023,Candyman Toffees,Food,177,458,81066,East,4.2
21-12-2023,Aashirvaad Atta,Food,111,935,103785,South,4.1
21-12-2023,Sunfeast Biscuits,Food,272,527,143344,East,4.4
21-12-2023,Bingo Chips,Food,240,340,81600,North,4.8
21-12-2023,Yippee Noodles,Food,87,87,7569,West,4.2
21-12-2023,Classmate Notebooks,Stationery,109,343,37387,North,4.7
21-12-2023,Fiama Shower Gel,Personal Care,101,816,82416,North,4.9
21-12-2023,Vivel Soap,Personal Care,280,669,187320,East,5
21-12-2023,ITC Master Chef Frozen Foods,Food,108,575,62100,West,3.6
21-12-2023,Engage Deodorants,Personal Care,163,164,26732,North,4.7
21-12-2023,Candyman Toffees,Food,19,929,17651,East,4.2
22-12-2023,Aashirvaad Atta,Food,30,64,1920,South,3.8
22-12-2023,Sunfeast Biscuits,Food,222,749,166278,East,4.4
22-12-2023,Bingo Chips,Food,14,280,3920,South,4.3
22-12-2023,Yippee Noodles,Food,158,633,100014,South,4.9
22-12-2023,Classmate Notebooks,Stationery,83,868,72044,West,4.3
22-12-2023,Fiama Shower Gel,Personal Care,161,273,43953,South,3.9
22-12-2023,Vivel Soap,Personal Care,53,746,39538,East,3.7
22-12-2023,ITC Master Chef Frozen Foods,Food,250,979,244750,South,4.1
22-12-2023,Engage Deodorants,Personal Care,32,685,21920,South,4.4
22-12-2023,Candyman Toffees,Food,49,352,17248,East,4.8
23-12-2023,Aashirvaad Atta,Food,29,510,14790,West,3.9
23-12-2023,Sunfeast Biscuits,Food,289,789,228021,South,4.7
23-12-2023,Bingo Chips,Food,37,203,7511,West,3.7
23-12-2023,Yippee Noodles,Food,100,439,43900,South,3.8
23-12-2023,Classmate Notebooks,Stationery,237,251,59487,North,4
23-12-2023,Fiama Shower Gel,Personal Care,263,87,22881,East,4
23-12-2023,Vivel Soap,Personal Care,52,920,47840,North,3.7
23-12-2023,ITC Master Chef Frozen Foods,Food,77,789,60753,West,4.8
23-12-2023,Engage Deodorants,Personal Care,162,828,134136,South,5
23-12-2023,Candyman Toffees,Food,35,988,34580,North,3.7
24-12-2023,Aashirvaad Atta,Food,131,279,36549,South,4.4
24-12-2023,Sunfeast Biscuits,Food,145,911,132095,East,4.6
24-12-2023,Bingo Chips,Food,129,479,61791,North,4.2
24-12-2023,Yippee Noodles,Food,155,573,88815,North,4.9
24-12-2023,Classmate Notebooks,Stationery,275,783,215325,South,3.9
24-12-2023,Fiama Shower Gel,Personal Care,111,986,109446,East,3.8
24-12-2023,Vivel Soap,Personal Care,151,918,138618,East,5
24-12-2023,ITC Master Chef Frozen Foods,Food,177,615,108855,West,4.5
24-12-2023,Engage Deodorants,Personal Care,120,793,95160,East,4
24-12-2023,Candyman Toffees,Food,28,339,9492,South,4.2
25-12-2023,Aashirvaad Atta,Food,184,351,64584,East,4.7
